date,time,symbol,expiry,strike,put_call,side,spot,size,price,premium,sweep_block_split,volume,open_int,conds
02/09/2024,02:17:21 PM,SPY,02/09/2024,500,call,below,500.94,515,$1.05,$54.5K,sweep,502888,45384,
02/09/2024,02:17:07 PM,SPY,02/09/2024,502,put,above,500.93,300,$1.21,$36.3K,sweep,10810,964,
02/09/2024,02:16:44 PM,SPY,02/09/2024,499,call,bid,500.92,600,$1.96,$117.6K,split,221303,24621,
02/09/2024,02:16:43 PM,SPY,02/12/2024,501,put,below,500.91,800,$1.23,$98.6K,sweep,20349,59,opening
02/09/2024,02:16:37 PM,SPY,02/09/2024,500,call,below,500.94,274,$1.05,$28.8K,sweep,502106,45384,
02/09/2024,02:16:27 PM,SPY,03/21/2025,570,call,ask,500.99,445,$10.00,$445K,sweep,1030,5852,
02/09/2024,02:16:19 PM,SPY,03/21/2025,560,call,ask,500.99,250,$13.07,$326.8K,block,1033,2084,
02/09/2024,02:16:19 PM,SPY,02/16/2024,500,put,bid,500.98,180,$2.20,$39.6K,sweep,24896,7764,
02/09/2024,02:16:18 PM,SPY,03/15/2024,509,call,ask,500.96,166,$4.04,$67.1K,sweep,1141,1442,
02/09/2024,02:16:18 PM,SPY,03/15/2024,514,call,ask,500.96,335,$2.45,$82.1K,sweep,2013,3747,
02/09/2024,02:16:17 PM,SPY,02/23/2024,508,call,ask,500.96,600,$1.53,$91.8K,split,6510,4864,
02/09/2024,02:16:15 PM,SPY,02/14/2024,502,call,ask,500.95,155,$1.91,$29.6K,block,9112,5319,
02/09/2024,02:16:14 PM,SPY,02/09/2024,501,put,below,500.95,1163,$0.45,$52.5K,sweep,84533,1621,
02/09/2024,02:16:06 PM,SPY,02/16/2024,502,call,ask,500.92,295,$2.60,$76.7K,sweep,9716,10107,
02/09/2024,02:16:00 PM,SPY,02/12/2024,500,call,mid,500.92,209,$1.79,$37.6K,sweep,155358,9704,
02/09/2024,02:16:00 PM,SPY,03/21/2025,565,call,ask,500.91,251,$11.46,$287.6K,sweep,1276,6417,
02/09/2024,02:15:55 PM,SPY,02/09/2024,501,put,below,500.91,2512,$0.47,$118.6K,sweep,83043,1621,opening
02/09/2024,02:15:52 PM,SPY,02/16/2024,505,call,ask,500.89,190,$1.40,$26.6K,sweep,14400,17050,
02/09/2024,02:15:17 PM,SPY,02/12/2024,504,call,ask,500.88,6426,$0.26,$167.1K,sweep,26632,3908,opening highly_un
02/09/2024,02:15:08 PM,SPY,02/12/2024,499,call,ask,500.86,150,$2.47,$37.1K,sweep,49073,4543,
02/09/2024,02:15:01 PM,SPY,02/12/2024,501,call,mid,500.88,270,$1.19,$32.4K,sweep,80478,3705,
02/09/2024,02:14:31 PM,SPY,02/09/2024,500,call,mid,500.91,457,$1.03,$47.2K,sweep,500298,45384,
02/09/2024,02:14:31 PM,SPY,02/12/2024,500,call,ask,500.91,500,$1.80,$90K,sweep,154928,9704,
02/09/2024,02:14:19 PM,SPY,03/28/2024,500,put,mid,500.91,173,$6.85,$118.5K,block,2328,3148,
02/09/2024,02:13:29 PM,SPY,03/15/2024,517,call,ask,500.90,725,$1.74,$126.2K,sweep,1349,536,opening
02/09/2024,02:13:22 PM,SPY,03/22/2024,445,call,bid,500.87,218,$58.62,$1.3M,sweep,218,235,
02/09/2024,02:12:49 PM,SPY,03/15/2024,485,put,bid,500.88,200,$2.02,$40.4K,block,13949,53027,
02/09/2024,02:12:49 PM,SPY,02/12/2024,500,call,bid,500.88,201,$1.76,$35.4K,sweep,154259,9704,
02/09/2024,02:12:49 PM,SPY,02/13/2024,506,call,ask,500.86,628,$0.41,$25.7K,sweep,4721,879,
02/09/2024,02:12:43 PM,SPY,02/09/2024,500,call,ask,500.86,302,$1.00,$30.2K,sweep,498858,45384,
02/09/2024,02:12:41 PM,SPY,03/28/2024,480,put,bid,500.85,303,$2.35,$71.2K,sweep,5016,11253,
02/09/2024,02:12:39 PM,SPY,04/19/2024,477,put,bid,500.86,265,$3.13,$82.9K,sweep,300,2564,
02/09/2024,02:12:36 PM,SPY,03/15/2024,470,put,ask,500.84,1250,$0.90,$112.5K,sweep,6762,65385,
02/09/2024,02:12:36 PM,SPY,03/15/2024,490,put,bid,500.85,187,$2.81,$52.5K,sweep,6082,32039,
02/09/2024,02:12:07 PM,SPY,04/19/2024,525,call,bid,500.81,245,$2.55,$62.5K,sweep,1093,6117,
02/09/2024,02:11:45 PM,SPY,03/15/2024,515,call,ask,500.79,255,$2.15,$54.8K,sweep,3382,13002,
02/09/2024,02:11:18 PM,SPY,02/23/2024,495,put,ask,500.81,1400,$1.55,$217K,block,5810,6596,
02/09/2024,02:11:03 PM,SPY,02/23/2024,487,put,bid,500.79,1400,$0.54,$75.6K,block,1890,4718,
02/09/2024,02:11:03 PM,SPY,02/09/2024,500,call,mid,500.79,345,$0.95,$32.8K,sweep,497790,45384,
02/09/2024,02:10:49 PM,SPY,02/13/2024,502,call,ask,500.80,200,$1.53,$30.6K,block,14177,3132,
02/09/2024,02:10:36 PM,SPY,02/16/2024,498,put,bid,500.79,199,$1.56,$31K,split,14385,5474,
02/09/2024,02:10:32 PM,SPY,04/19/2024,490,put,bid,500.76,202,$5.32,$107.5K,split,5302,9654,
02/09/2024,02:09:56 PM,SPY,02/23/2024,501,call,bid,500.70,168,$4.25,$71.4K,sweep,5932,2162,
02/09/2024,02:08:19 PM,SPY,02/12/2024,500,call,bid,500.73,200,$1.69,$33.8K,split,153761,9704,
02/09/2024,02:07:14 PM,SPY,05/17/2024,507,call,bid,500.78,400,$12.10,$484K,block,1572,99,opening
02/09/2024,02:07:03 PM,SPY,03/28/2024,490,put,ask,500.81,153,$3.90,$59.7K,block,8074,7690,
02/09/2024,02:06:30 PM,SPY,02/16/2024,498,put,bid,500.84,200,$1.55,$31K,block,14132,5474,
02/09/2024,02:05:49 PM,SPY,02/16/2024,501,call,bid,500.81,1045,$3.06,$319.8K,sweep,16469,37848,
02/09/2024,02:05:40 PM,SPY,02/23/2024,507,call,ask,500.82,161,$1.79,$28.8K,split,1476,455,
02/09/2024,02:05:39 PM,SPY,02/09/2024,500,call,bid,500.82,986,$0.98,$96.6K,split,495805,45384,
02/09/2024,02:04:26 PM,SPY,02/12/2024,501,put,above,500.82,309,$1.31,$40.7K,sweep,18450,59,opening
02/09/2024,02:03:52 PM,SPY,03/15/2024,511,call,bid,500.86,173,$3.29,$56.9K,sweep,2140,3225,
02/09/2024,02:03:52 PM,SPY,03/15/2024,495,put,ask,500.86,154,$3.98,$61.3K,sweep,6634,8674,
02/09/2024,02:03:52 PM,SPY,03/22/2024,501,put,bid,500.86,247,$6.86,$169.4K,sweep,301,206,opening
02/09/2024,02:03:52 PM,SPY,03/15/2024,490,put,ask,500.86,244,$2.80,$68.3K,sweep,5855,32039,
02/09/2024,02:03:52 PM,SPY,03/15/2024,510,call,ask,500.86,295,$3.63,$107.1K,sweep,3693,16376,
02/09/2024,02:03:52 PM,SPY,02/12/2024,501,call,above,500.86,500,$1.20,$60.5K,sweep,77788,3705,
02/09/2024,02:03:47 PM,SPY,02/12/2024,501,call,ask,500.87,515,$1.20,$61.8K,sweep,77287,3705,
02/09/2024,02:03:46 PM,SPY,03/15/2024,493,put,ask,500.87,200,$3.44,$68.8K,sweep,2355,5012,
02/09/2024,02:03:34 PM,SPY,02/12/2024,501,call,ask,500.84,512,$1.20,$61.4K,sweep,76767,3705,
02/09/2024,02:03:33 PM,SPY,04/19/2024,540,call,ask,500.85,489,$0.71,$34.7K,sweep,3099,4102,
02/09/2024,02:03:12 PM,SPY,02/09/2024,500,call,ask,500.86,512,$0.99,$51.2K,sweep,493197,45384,
02/09/2024,02:02:45 PM,SPY,02/16/2024,498,call,ask,500.78,289,$4.90,$141.6K,sweep,7424,11435,
02/09/2024,02:02:39 PM,SPY,02/09/2024,500,call,ask,500.75,321,$0.92,$29.5K,sweep,491788,45384,
02/09/2024,02:02:38 PM,SPY,02/12/2024,501,call,ask,500.73,230,$1.14,$26.2K,sweep,75698,3705,
02/09/2024,02:02:22 PM,SPY,03/15/2024,485,put,bid,500.66,272,$2.04,$55.5K,sweep,13729,53027,
02/09/2024,02:02:22 PM,SPY,03/15/2024,481,put,bid,500.66,230,$1.60,$36.8K,sweep,1833,5791,
02/09/2024,02:02:16 PM,SPY,02/12/2024,501,put,mid,500.67,205,$1.38,$28.3K,sweep,17768,59,opening
02/09/2024,02:02:13 PM,SPY,02/15/2024,501,call,bid,500.71,207,$2.70,$55.9K,sweep,2369,409,
02/09/2024,02:01:49 PM,SPY,02/12/2024,501,put,ask,500.74,245,$1.35,$33.1K,sweep,17369,59,opening
02/09/2024,02:01:40 PM,SPY,05/17/2024,465,put,bid,500.74,544,$3.24,$176.3K,sweep,3276,16784,
02/09/2024,02:01:19 PM,SPY,02/23/2024,501,put,bid,500.72,255,$3.57,$91K,sweep,2284,72,opening
02/09/2024,02:01:02 PM,SPY,03/08/2024,500,put,bid,500.71,340,$4.71,$160.1K,sweep,3673,2061,
02/09/2024,02:00:39 PM,SPY,04/19/2024,475,put,ask,500.71,500,$2.92,$146K,block,5765,18393,
02/09/2024,02:00:26 PM,SPY,03/08/2024,493,put,bid,500.74,200,$2.58,$51.6K,split,923,1748,
02/09/2024,02:00:06 PM,SPY,05/17/2024,507,call,ask,500.68,701,$12.04,$844K,sweep,1172,99,opening
02/09/2024,02:00:00 PM,SPY,03/15/2024,473,put,bid,500.71,4102,$1.04,$426.6K,sweep,4647,8972,
02/09/2024,01:59:25 PM,SPY,02/23/2024,500,put,bid,500.70,158,$3.13,$49.5K,sweep,4807,2934,
02/09/2024,01:59:24 PM,SPY,05/17/2024,507,call,mid,500.68,299,$12.03,$359.7K,sweep,471,99,opening
02/09/2024,01:59:06 PM,SPY,02/09/2024,500,call,bid,500.72,307,$0.92,$28.2K,sweep,490418,45384,
02/09/2024,01:58:28 PM,SPY,02/16/2024,503,call,ask,500.76,200,$2.07,$41.4K,block,9340,1550,
02/09/2024,01:58:28 PM,SPY,03/08/2024,497.5,put,bid,500.75,355,$3.78,$134.2K,split,541,1495,
02/09/2024,01:58:26 PM,SPY,02/29/2024,493,put,bid,500.74,227,$1.75,$39.7K,split,1203,2208,
02/09/2024,01:58:18 PM,SPY,02/23/2024,495,put,ask,500.72,1200,$1.56,$187.2K,sweep,4330,6596,
02/09/2024,01:57:41 PM,SPY,02/09/2024,500,call,mid,500.75,1517,$0.93,$142.5K,sweep,489611,45384,
02/09/2024,01:56:50 PM,SPY,02/09/2024,501,put,bid,500.66,586,$0.66,$38.7K,sweep,70248,1621,
02/09/2024,01:56:39 PM,SPY,03/08/2024,503,put,ask,500.66,450,$6.10,$274.5K,sweep,4002,4,opening
02/09/2024,01:56:30 PM,SPY,02/16/2024,490,put,ask,500.65,1001,$0.35,$35K,sweep,51681,36410,
02/09/2024,01:56:18 PM,SPY,03/28/2024,486,put,bid,500.63,350,$3.19,$111.7K,sweep,852,820,
02/09/2024,01:54:22 PM,SPY,02/09/2024,501,put,bid,500.59,500,$0.71,$35.5K,sweep,68781,1621,
02/09/2024,01:54:12 PM,SPY,05/17/2024,450,put,bid,500.58,150,$2.21,$33.2K,sweep,776,7650,
02/09/2024,01:53:59 PM,SPY,03/08/2024,500,put,bid,500.56,417,$4.77,$198.9K,sweep,3296,2061,
02/09/2024,01:53:55 PM,SPY,02/12/2024,501,put,ask,500.55,200,$1.45,$29K,block,16701,59,opening
02/09/2024,01:53:20 PM,SPY,02/12/2024,500,call,mid,500.48,459,$1.54,$71.1K,sweep,151407,9704,
02/09/2024,01:53:18 PM,SPY,02/09/2024,501,put,mid,500.48,833,$0.78,$65K,sweep,67767,1621,
02/09/2024,01:53:13 PM,SPY,02/09/2024,500,call,mid,500.48,401,$0.76,$30.5K,sweep,485716,45384,
02/09/2024,01:53:02 PM,SPY,03/08/2024,503,put,above,500.57,349,$6.15,$214.7K,sweep,3552,4,opening
02/09/2024,01:52:54 PM,SPY,02/09/2024,500,call,bid,500.63,311,$0.84,$26.4K,sweep,485108,45384,
02/09/2024,01:52:54 PM,SPY,02/16/2024,500,call,bid,500.63,157,$3.50,$55.1K,sweep,82525,31444,
02/09/2024,01:52:54 PM,SPY,02/14/2024,500,call,bid,500.63,152,$2.78,$42.3K,sweep,13259,4999,
02/09/2024,01:51:55 PM,SPY,02/13/2024,502,call,below,500.63,350,$1.45,$50.9K,sweep,13030,3132,
02/09/2024,01:51:40 PM,SPY,03/15/2024,497,put,bid,500.67,250,$4.66,$116.5K,sweep,2141,4484,
02/09/2024,01:51:36 PM,SPY,02/16/2024,486,put,ask,500.67,2300,$0.20,$46K,split,4075,16339,
02/09/2024,01:51:30 PM,SPY,02/09/2024,500,call,ask,500.69,307,$0.91,$27.9K,sweep,484529,45384,
02/09/2024,01:51:14 PM,SPY,03/15/2024,495,put,bid,500.68,314,$4.03,$126.5K,split,6408,8674,
02/09/2024,01:50:58 PM,SPY,02/09/2024,500,call,ask,500.64,300,$0.89,$26.7K,split,484048,45384,
02/09/2024,01:50:46 PM,SPY,04/19/2024,518,call,ask,500.64,388,$4.23,$164.1K,sweep,419,283,opening
02/09/2024,01:50:35 PM,SPY,02/09/2024,500,call,bid,500.58,310,$0.82,$25.4K,sweep,483730,45384,
02/09/2024,01:50:26 PM,SPY,02/09/2024,499,call,bid,500.61,165,$1.70,$28.1K,block,218653,24621,
02/09/2024,01:50:05 PM,SPY,02/09/2024,501,put,ask,500.63,500,$0.70,$35K,sweep,65127,1621,
02/09/2024,01:49:48 PM,SPY,02/09/2024,501,put,bid,500.68,500,$0.66,$33K,sweep,64406,1621,
02/09/2024,01:49:29 PM,SPY,02/09/2024,501,put,below,500.66,390,$0.67,$26.3K,sweep,63884,1621,
02/09/2024,01:49:26 PM,SPY,02/09/2024,501,put,bid,500.62,502,$0.69,$34.6K,sweep,63498,1621,
02/09/2024,01:49:25 PM,SPY,04/19/2024,519,call,ask,500.64,274,$3.95,$108.2K,sweep,278,208,opening
02/09/2024,01:48:53 PM,SPY,02/09/2024,500,call,bid,500.58,749,$0.82,$61.4K,sweep,483032,45384,
02/09/2024,01:48:44 PM,SPY,02/12/2024,501,call,bid,500.59,400,$1.08,$43.2K,sweep,72544,3705,
02/09/2024,01:48:30 PM,SPY,02/16/2024,500,put,ask,500.65,774,$2.37,$183.4K,sweep,23558,7764,
02/09/2024,01:48:21 PM,SPY,05/17/2024,430,put,bid,500.65,1533,$1.43,$219.2K,sweep,2873,10353,
02/09/2024,01:48:11 PM,SPY,02/16/2024,501,put,ask,500.65,500,$2.83,$141.5K,block,7931,618,
02/09/2024,01:48:10 PM,SPY,05/17/2024,430,put,bid,500.65,967,$1.44,$139.2K,sweep,1340,10353,
02/09/2024,01:48:08 PM,SPY,02/09/2024,500,call,above,500.62,764,$0.86,$66.5K,sweep,482070,45384,
02/09/2024,01:48:01 PM,SPY,05/17/2024,468,put,bid,500.63,300,$3.56,$106.8K,block,821,1211,
02/09/2024,01:47:55 PM,SPY,05/17/2024,465,put,ask,500.62,999,$3.28,$327.7K,sweep,2732,16784,
02/09/2024,01:47:49 PM,SPY,02/16/2024,500,put,above,500.65,2546,$2.36,$603K,sweep,22692,7764,
02/09/2024,01:47:32 PM,SPY,02/09/2024,501,put,bid,500.64,500,$0.69,$34.5K,block,62788,1621,
02/09/2024,01:47:12 PM,SPY,02/15/2024,498,put,bid,500.63,349,$1.43,$49.9K,sweep,2030,1087,
02/09/2024,01:47:06 PM,SPY,02/16/2024,500,put,mid,500.65,197,$2.36,$46.5K,sweep,20116,7764,
02/09/2024,01:46:42 PM,SPY,02/12/2024,500,call,ask,500.70,200,$1.70,$34K,sweep,150567,9704,
02/09/2024,01:46:40 PM,SPY,02/16/2024,495,put,bid,500.70,1343,$0.89,$119.5K,sweep,19704,13400,
02/09/2024,01:45:56 PM,SPY,02/16/2024,496,put,bid,500.66,341,$1.10,$37.5K,sweep,9854,3791,
02/09/2024,01:45:55 PM,SPY,02/09/2024,500,call,ask,500.65,619,$0.90,$55.7K,sweep,479254,45384,
02/09/2024,01:45:55 PM,SPY,02/16/2024,490,put,bid,500.65,989,$0.35,$34.6K,sweep,50468,36410,
02/09/2024,01:45:46 PM,SPY,02/12/2024,500,call,mid,500.65,200,$1.67,$33.4K,block,150283,9704,
02/09/2024,01:44:29 PM,SPY,05/17/2024,491,call,ask,500.65,800,$22.50,$1.8M,block,979,1480,
02/09/2024,01:44:28 PM,SPY,02/14/2024,498,put,bid,500.63,200,$1.25,$25K,split,3826,9224,
02/09/2024,01:44:12 PM,SPY,02/09/2024,501,put,below,500.61,511,$0.71,$36.4K,sweep,61442,1621,
02/09/2024,01:44:09 PM,SPY,02/12/2024,501,put,bid,500.60,336,$1.43,$48K,sweep,15615,59,opening
02/09/2024,01:43:44 PM,SPY,02/09/2024,501,put,mid,500.56,682,$0.75,$51.4K,sweep,60556,1621,
02/09/2024,01:43:30 PM,SPY,02/16/2024,501,call,ask,500.58,500,$2.97,$148.5K,sweep,12468,37848,
02/09/2024,01:43:28 PM,SPY,03/15/2024,519,call,ask,500.58,491,$1.33,$65.3K,sweep,1369,231,opening
02/09/2024,01:43:27 PM,SPY,02/12/2024,500,call,ask,500.56,359,$1.61,$57.8K,sweep,149947,9704,
02/09/2024,01:43:23 PM,SPY,02/09/2024,501,call,mid,500.55,1005,$0.29,$30.1K,sweep,241729,19179,
02/09/2024,01:43:09 PM,SPY,03/15/2024,490,put,bid,500.55,210,$2.88,$60.5K,split,5357,32039,
02/09/2024,01:42:56 PM,SPY,02/09/2024,500,call,mid,500.54,579,$0.82,$48K,sweep,477213,45384,
02/09/2024,01:42:49 PM,SPY,02/13/2024,499,put,ask,500.58,199,$1.32,$26.3K,sweep,9448,1478,
02/09/2024,01:42:37 PM,SPY,02/14/2024,505,call,bid,500.65,576,$0.81,$46.7K,block,2770,2149,
02/09/2024,01:42:34 PM,SPY,02/23/2024,508,call,ask,500.65,201,$1.48,$29.7K,split,5543,4864,
02/09/2024,01:42:07 PM,SPY,02/12/2024,501,call,ask,500.64,239,$1.12,$26.8K,sweep,70605,3705,
02/09/2024,01:42:03 PM,SPY,03/15/2024,493,put,bid,500.61,210,$3.53,$74.1K,sweep,2143,5012,
02/09/2024,01:42:03 PM,SPY,03/15/2024,495,put,bid,500.61,187,$4.07,$76.1K,sweep,6047,8674,
02/09/2024,01:42:03 PM,SPY,03/15/2024,494,put,bid,500.61,262,$3.79,$99.3K,sweep,2343,5745,
02/09/2024,01:42:00 PM,SPY,02/16/2024,505,call,ask,500.58,359,$1.33,$47.7K,sweep,13424,17050,
02/09/2024,01:41:51 PM,SPY,02/16/2024,500,put,ask,500.57,156,$2.40,$37.4K,sweep,19737,7764,
02/09/2024,01:41:48 PM,SPY,02/16/2024,499,put,ask,500.58,259,$1.99,$51.5K,sweep,13489,3202,
02/09/2024,01:41:44 PM,SPY,02/16/2024,490,put,ask,500.61,26954,$0.35,$943.4K,sweep,49445,36410,
02/09/2024,01:41:32 PM,SPY,02/12/2024,501,put,bid,500.58,617,$1.44,$88.9K,sweep,14841,59,opening
02/09/2024,01:41:30 PM,SPY,02/09/2024,502,put,mid,500.62,810,$1.48,$119.9K,sweep,8023,964,
02/09/2024,01:41:30 PM,SPY,02/12/2024,500,call,mid,500.62,274,$1.62,$44.6K,sweep,149152,9704,
02/09/2024,01:41:29 PM,SPY,04/19/2024,505,call,ask,500.62,182,$9.61,$174.9K,split,490,13235,
02/09/2024,01:41:23 PM,SPY,03/15/2024,492,put,bid,500.62,919,$3.29,$302.4K,sweep,3867,3663,
02/09/2024,01:41:20 PM,SPY,03/01/2024,507,call,ask,500.61,650,$2.77,$180.1K,sweep,1365,438,opening
02/09/2024,01:41:17 PM,SPY,03/01/2024,500,call,below,500.64,650,$6.10,$396.7K,sweep,2623,53314,
02/09/2024,01:41:12 PM,SPY,02/12/2024,501,call,mid,500.69,361,$1.13,$41K,sweep,69968,3705,
02/09/2024,01:40:30 PM,SPY,02/12/2024,500,call,below,500.70,212,$1.68,$35.6K,sweep,148658,9704,
02/09/2024,01:40:01 PM,SPY,02/15/2024,503,call,ask,500.74,150,$1.81,$27.2K,split,1293,367,
02/09/2024,01:40:01 PM,SPY,02/16/2024,501,call,ask,500.74,151,$3.04,$45.9K,sweep,11816,37848,
02/09/2024,01:39:04 PM,SPY,02/22/2024,500,put,bid,500.77,209,$2.97,$62.1K,block,1914,595,
02/09/2024,01:39:01 PM,SPY,02/09/2024,501,call,ask,500.73,999,$0.39,$39K,sweep,235877,19179,
02/09/2024,01:38:41 PM,SPY,02/16/2024,501,call,ask,500.74,500,$3.04,$152K,sweep,11613,37848,
02/09/2024,01:38:36 PM,SPY,03/15/2024,503,call,bid,500.76,216,$6.68,$144.3K,sweep,826,645,
02/09/2024,01:38:36 PM,SPY,02/12/2024,501,put,bid,500.75,199,$1.36,$27.1K,split,13696,59,opening
02/09/2024,01:38:14 PM,SPY,02/12/2024,501,put,ask,500.73,215,$1.37,$29.5K,sweep,13363,59,opening
02/09/2024,01:38:02 PM,SPY,02/13/2024,498,put,bid,500.74,399,$0.95,$37.9K,sweep,10250,3478,
02/09/2024,01:38:00 PM,SPY,02/09/2024,502,put,bid,500.73,179,$1.40,$25.1K,sweep,7048,964,
02/09/2024,01:37:53 PM,SPY,02/09/2024,501,call,bid,500.73,2013,$0.38,$76.5K,sweep,234378,19179,
02/09/2024,01:37:28 PM,SPY,03/22/2024,480,put,ask,500.73,250,$2.03,$50.8K,block,797,1737,
02/09/2024,01:37:13 PM,SPY,02/13/2024,500,put,ask,500.72,200,$1.64,$32.8K,block,13230,1969,
02/09/2024,01:37:12 PM,SPY,02/12/2024,501,call,mid,500.75,507,$1.15,$58.8K,sweep,69270,3705,
02/09/2024,01:36:55 PM,SPY,02/12/2024,500,call,ask,500.76,196,$1.73,$33.9K,split,147918,9704,
02/09/2024,01:36:48 PM,SPY,02/14/2024,502,call,bid,500.74,200,$1.85,$37K,block,8365,5319,
02/09/2024,01:36:36 PM,SPY,02/09/2024,501,put,mid,500.76,1142,$0.65,$74.8K,sweep,55547,1621,
02/09/2024,01:36:14 PM,SPY,02/15/2024,497,put,ask,500.78,431,$1.10,$47.4K,sweep,3423,1779,
02/09/2024,01:35:48 PM,SPY,02/12/2024,502,call,mid,500.78,418,$0.74,$31.3K,sweep,32876,3056,
02/09/2024,01:35:39 PM,SPY,02/09/2024,500,call,bid,500.81,320,$1.01,$32.3K,sweep,472456,45384,
02/09/2024,01:35:10 PM,SPY,02/16/2024,501,call,below,500.84,520,$3.07,$159.7K,sweep,10990,37848,
02/09/2024,01:35:09 PM,SPY,02/13/2024,500,put,ask,500.83,200,$1.61,$32.2K,block,12912,1969,
02/09/2024,01:35:02 PM,SPY,02/12/2024,501,call,below,500.86,211,$1.21,$25.5K,sweep,68012,3705,
02/09/2024,01:34:42 PM,SPY,02/12/2024,503,call,bid,500.90,2000,$0.48,$96K,sweep,42546,1294,opening
02/09/2024,01:34:41 PM,SPY,02/16/2024,501,call,ask,500.89,256,$3.11,$79.6K,sweep,10477,37848,
02/09/2024,01:34:41 PM,SPY,02/16/2024,502,call,ask,500.89,164,$2.60,$42.6K,sweep,8604,10107,
02/09/2024,01:34:18 PM,SPY,02/09/2024,501,call,bid,500.93,881,$0.48,$42.3K,sweep,227962,19179,
02/09/2024,01:34:16 PM,SPY,03/15/2024,488,put,mid,500.93,200,$2.44,$48.8K,block,3132,6119,
02/09/2024,01:34:16 PM,SPY,03/15/2024,517,call,ask,500.93,200,$1.74,$34.8K,block,623,536,
02/09/2024,01:34:09 PM,SPY,02/14/2024,500,put,bid,500.89,203,$1.85,$37.6K,sweep,6197,453,
02/09/2024,01:34:06 PM,SPY,03/01/2024,498,put,ask,500.88,200,$3.14,$62.8K,split,2696,2654,
02/09/2024,01:34:05 PM,SPY,02/12/2024,504,call,ask,500.85,5923,$0.25,$154K,sweep,18568,3908,opening highly_un
02/09/2024,01:34:02 PM,SPY,02/09/2024,502,put,mid,500.87,406,$1.28,$52K,sweep,6389,964,
02/09/2024,01:34:01 PM,SPY,02/16/2024,503,call,ask,500.86,160,$2.12,$33.9K,sweep,8835,1550,
02/09/2024,01:34:00 PM,SPY,03/28/2024,528,call,ask,500.85,304,$0.89,$27.1K,sweep,308,148,opening
02/09/2024,01:33:51 PM,SPY,02/12/2024,501,put,ask,500.83,196,$1.30,$25.5K,sweep,12334,59,opening
02/09/2024,01:33:43 PM,SPY,02/16/2024,501,put,bid,500.81,209,$2.72,$56.8K,sweep,6888,618,
02/09/2024,01:33:39 PM,SPY,02/09/2024,500,call,ask,500.80,1510,$1.00,$152.5K,sweep,470031,45384,
02/09/2024,01:33:27 PM,SPY,02/21/2024,505,call,ask,500.78,167,$1.96,$32.7K,sweep,2406,0,opening
02/09/2024,01:33:05 PM,SPY,02/14/2024,500,put,ask,500.77,225,$1.89,$42.5K,sweep,5964,453,
02/09/2024,01:32:58 PM,SPY,03/15/2024,492,put,ask,500.75,200,$3.24,$64.8K,sweep,2922,3663,
02/09/2024,01:32:51 PM,SPY,02/12/2024,500,call,bid,500.75,414,$1.71,$70.8K,sweep,146804,9704,
02/09/2024,01:32:37 PM,SPY,02/16/2024,501,call,mid,500.77,500,$3.03,$151.7K,sweep,10039,37848,
02/09/2024,01:32:15 PM,SPY,09/20/2024,550,call,mid,500.78,175,$5.70,$99.8K,block,293,5126,
02/09/2024,01:32:06 PM,SPY,05/31/2024,530,call,ask,500.76,257,$4.31,$110.8K,block,385,1495,
02/09/2024,01:31:39 PM,SPY,08/16/2024,460,put,bid,500.70,582,$6.37,$370.7K,sweep,1923,5693,
02/09/2024,01:31:36 PM,SPY,03/15/2024,486,put,ask,500.70,230,$2.17,$49.9K,split,7545,32474,
02/09/2024,01:31:34 PM,SPY,02/09/2024,500,call,below,500.71,645,$0.94,$60.7K,sweep,466768,45384,
02/09/2024,01:31:27 PM,SPY,02/09/2024,501,call,bid,500.75,905,$0.40,$36.2K,sweep,222825,19179,
02/09/2024,01:31:16 PM,SPY,02/16/2024,500,call,below,500.79,1500,$3.58,$538.3K,sweep,81405,31444,
02/09/2024,01:30:54 PM,SPY,04/19/2024,460,put,ask,500.77,200,$1.77,$35.4K,block,3501,28240,
02/09/2024,01:30:48 PM,SPY,02/09/2024,498,call,ask,500.79,245,$2.81,$68.8K,split,51735,17117,
02/09/2024,01:30:30 PM,SPY,02/12/2024,501,put,ask,500.75,203,$1.34,$27.2K,sweep,11750,59,opening
02/09/2024,01:30:29 PM,SPY,02/09/2024,501,call,below,500.75,1279,$0.40,$51.2K,sweep,219656,19179,
02/09/2024,01:30:00 PM,SPY,02/09/2024,502,put,bid,500.76,205,$1.38,$28.3K,split,5520,964,
02/09/2024,01:29:27 PM,SPY,02/12/2024,500,call,mid,500.73,277,$1.68,$46.7K,sweep,146050,9704,
02/09/2024,01:29:19 PM,SPY,02/12/2024,500,call,ask,500.73,309,$1.70,$52.5K,sweep,145769,9704,
02/09/2024,01:28:42 PM,SPY,02/09/2024,501,call,mid,500.75,766,$0.39,$29.9K,sweep,215478,19179,
02/09/2024,01:28:38 PM,SPY,02/16/2024,498,put,bid,500.75,375,$1.54,$57.8K,sweep,13077,5474,
02/09/2024,01:28:38 PM,SPY,02/16/2024,500,put,ask,500.80,168,$2.26,$38K,sweep,18954,7764,
02/09/2024,01:28:38 PM,SPY,02/09/2024,498,call,mid,500.80,151,$2.82,$42.6K,block,51402,17117,
02/09/2024,01:28:36 PM,SPY,02/12/2024,501,put,ask,500.81,300,$1.31,$39.3K,sweep,10921,59,opening
02/09/2024,01:28:34 PM,SPY,02/09/2024,500,call,mid,500.82,367,$1.02,$37.6K,sweep,463563,45384,
